29,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,월세,20.9,202509,24,500,55,2,2018,오창공원로 96,202511~202611,신규,-,,
30,충청북도 청주시 청원구 율량동,2176,2176,0,아이리스오피스텔,월세,20.16,202509,23,500,47,6,2021,율량로 199,202510~202610,신규,-,,
31,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,월세,19.63,202509,22,500,55,3,2018,오창공원로 96,202510~202610,신규,-,,
32,충청북도 청주시 청원구 우암동,122,122,0,우양 오피스텔,월세,28.08,202509,22,300,45,19,2013,상당로 230,202509~202609,신규,-,,
33,충청북도 청주시 청원구 우암동,371-2,371,2,(371-2),월세,21.46,202509,21,300,35,2,2013,내덕로18번길 20,202509~202609,신규,-,,
34,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,월세,27.36,202509,20,500,45,16,2013,중심상업로 47,202510~202610,신규,-,,
35,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,월세,28.8,202509,20,500,45,11,2013,중심상업로 47,202510~202610,신규,-,,
36,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,월세,28.8,202509,19,500,40,10,2013,중심상업로 47,202509~202609,신규,-,,
37,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,월세,28.8,202509,19,500,40,10,2013,중심상업로 47,202509~202609,신규,-,,
38,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,월세,29.55,202509,18,500,40,10,2013,중심상업로 47,202509~202609,신규,-,,
39,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,월세,28.8,202509,18,500,45,12,2013,중심상업로 47,202509~202609,신규,-,,
40,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,월세,27.36,202509,18,500,40,10,2013,중심상업로 47,202509~202609,신규,-,,
41,충청북도 청주시 청원구 율량동,2176,2176,0,아이리스오피스텔,월세,20.16,202509,15,500,55,8,2021,율량로 199,202509~202609,신규,-,,
42,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,월세,28.8,202509,14,"1,000",42,6,2013,중심상업로 47,202509~202609,신규,-,,
43,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창 롯데캐슬 더 하이스트,월세,47.83,202509,13,"3,000",75,20,2018,중부로 760,202510~202710,신규,-,,
44,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창 롯데캐슬 더 하이스트,월세,47.07,202509,12,"13,900",11,12,2018,중부로 760,202510~202710,신규,-,,
45,충청북도 청주시 청원구 율량동,2176,2176,0,아이리스오피스텔,월세,20.16,202509,12,500,45,3,2021,율량로 199,202509~202609,신규,-,,
46,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,월세,29.55,202509,12,500,45,15,2013,중심상업로 47,202509~202609,신규,-,,
47,충청북도 청주시 청원구 율량동,2176,2176,0,아이리스오피스텔,월세,20.16,202509,11,500,48,2,2021,율량로 199,202509~202609,신규,-,,
48,충청북도 청주시 청원구 내수읍 마산리,164-5,164,5,OK빌리지,월세,77.78,202509,7,"1,500",75,6,2014,마산5길 26-8,202509~202709,신규,-,,
49,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,월세,26.33,202509,6,500,45,5,2013,중심상업로 47,202509~202609,신규,-,,
50,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,월세,28.8,202509,6,500,45,5,2013,중심상업로 47,202509~202609,신규,-,,
51,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창 롯데캐슬 더 하이스트,월세,47.07,202509,3,"9,000",50,23,2018,중부로 760,202510~202710,신규,-,,
52,충청북도 청주시 청원구 율량동,2176,2176,0,아이리스오피스텔,월세,20.16,202508,30,300,45,3,2021,율량로 199,202509~202609,신규,-,,
53,충청북도 청주시 청원구 율량동,2176,2176,0,아이리스오피스텔,월세,20.16,202508,30,300,50,3,2021,율량로 199,202509~202609,신규,-,,
54,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,월세,27.12,202508,29,500,70,2,2018,오창공원로 96,202509~202609,신규,-,,
55,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,월세,20.9,202508,28,500,55,3,2018,오창공원로 96,202511~202610,신규,-,,
56,충청북도 청주시 청원구 우암동,122,122,0,우양 오피스텔,월세,28.08,202508,26,500,35,5,2013,상당로 230,202509~202609,신규,-,,
57,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,월세,24.12,202508,26,500,30,4,2018,오창공원로 96,202510~202610,갱신,-,500,30
58,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,월세,24.12,202508,23,500,60,4,2018,오창공원로 96,202509~202609,신규,-,,
59,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,월세,28.8,202508,23,500,45,13,2013,중심상업로 47,202508~202608,신규,-,,
60,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,월세,20.9,202508,23,500,55,2,2018,오창공원로 96,202509~202608,신규,-,,
61,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,월세,24.74,202508,22,500,55,3,2018,오창공원로 96,202508~202603,신규,-,,
62,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창 롯데캐슬 더 하이스트,월세,47.3,202508,22,"2,000",85,17,2018,중부로 760,202509~202709,신규,-,,
63,충청북도 청주시 청원구 율량동,2176,2176,0,아이리스오피스텔,월세,20.16,202508,21,500,48,4,2021,율량로 199,202508~202608,신규,-,,
64,충청북도 청주시 청원구 율량동,2176,2176,0,아이리스오피스텔,월세,20.16,202508,19,500,48,3,2021,율량로 199,202509~202609,신규,-,,
65,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창 롯데캐슬 더 하이스트,월세,47.07,202508,19,"12,000",20,21,2018,중부로 760,202510~202710,신규,-,,
66,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,월세,27.36,202508,12,500,45,12,2013,중심상업로 47,202508~202608,신규,-,,
67,충청북도 청주시 청원구 오창읍 양청리,793-1,793,1,오창 센트럴허브 생활숙박시설,전세,26.14,202508,11,"6,500",0,17,2023,중심상업로 48,202509~202709,신규,-,,
68,충청북도 청주시 청원구 우암동,122,122,0,우양 오피스텔,전세,56.58,202508,11,"11,000",0,8,2013,상당로 230,202509~202709,신규,-,,
69,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,월세,28.8,202508,9,300,45,8,2013,중심상업로 47,202508~202608,신규,-,,
70,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창 롯데캐슬 더 하이스트,월세,47.07,202508,9,"14,100",10,12,2018,중부로 760,202510~202710,신규,-,,
71,충청북도 청주시 청원구 우암동,122,122,0,우양 오피스텔,월세,56.16,202508,8,"1,000",65,17,2013,상당로 230,202508~202608,신규,-,,
72,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,월세,22.71,202508,8,500,55,3,2018,오창공원로 96,202508~202608,신규,-,,
73,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,월세,76.07,202508,4,"2,000",100,3,2018,오창공원로 96,202508~202708,신규,-,,
74,충청북도 청주시 청원구 율량동,2176,2176,0,아이리스오피스텔,월세,20.16,202508,3,500,48,3,2021,율량로 199,202508~202608,신규,-,,
75,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,월세,19.63,202508,2,500,52,3,2018,오창공원로 96,202508~202608,신규,-,,
76,충청북도 청주시 청원구 우암동,122,122,0,우양 오피스텔,월세,28.6,202507,31,500,35,4,2013,상당로 230,202507~202607,신규,-,,
77,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,월세,28.8,202507,31,500,40,5,2013,중심상업로 47,202508~202607,신규,-,,
78,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,월세,24.74,202507,30,500,60,4,2018,오창공원로 96,202508~202608,신규,-,,
79,충청북도 청주시 청원구 내덕동,301-6,301,6,삼풍오피스텔,월세,37.76,202507,28,500,45,5,2005,새터로 27,202508~202708,신규,-,,
80,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,월세,22.34,202507,28,500,60,4,2018,오창공원로 96,202507~202607,신규,-,,
81,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,월세,22.34,202507,26,500,55,4,2018,오창공원로 96,202508~202608,신규,-,,
82,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,월세,22.71,202507,25,500,55,3,2018,오창공원로 96,202508~202608,신규,-,,
83,충청북도 청주시 청원구 우암동,323-2,323,2,아델리스 오피스텔,월세,55.99,202507,24,"3,000",50,4,2004,중앙로 147,202507~202607,신규,-,,
84,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,월세,67.77,202507,21,"2,000",90,3,2018,오창공원로 96,202508~202708,신규,-,,
85,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,월세,27.53,202507,18,800,60,2,2018,오창공원로 96,202508~202608,신규,-,,
86,충청북도 청주시 청원구 오창읍 창리,1-39,39,1,(39-1),월세,51.34,202507,17,500,50,5,2013,공항로 1006,202508~202708,신규,-,,
87,충청북도 청주시 청원구 내덕동,1-50,50,1,(50-1),전세,36,202507,17,"6,000",0,3,2007,덕벌로31번길 2,202508~202801,신규,-,,
88,충청북도 청주시 청원구 우암동,122,122,0,우양 오피스텔,전세,56.16,202507,13,"10,000",0,17,2013,상당로 230,202509~202708,신규,-,,
89,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,월세,28.8,202507,11,500,45,8,2013,중심상업로 47,202508~202602,갱신,사용,500,45
90,충청북도 청주시 청원구 율량동,2176,2176,0,아이리스오피스텔,월세,20.16,202507,11,500,45,7,2021,율량로 199,202507~202707,신규,-,,
91,충청북도 청주시 청원구 우암동,122,122,0,우양 오피스텔,월세,28.08,202507,7,400,45,13,2013,상당로 230,202507~202603,신규,-,,
92,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,월세,22.71,202507,6,500,55,4,2018,오창공원로 96,202507~202607,신규,-,,
93,충청북도 청주시 청원구 율량동,2176,2176,0,아이리스오피스텔,월세,25.92,202507,5,"1,500",60,4,2021,율량로 199,202507~202609,신규,-,,
94,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,월세,28.8,202507,3,500,45,7,2013,중심상업로 47,202507~202607,신규,-,,
95,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,월세,24.74,202507,1,500,60,2,2018,오창공원로 96,202507~202606,신규,-,,
96,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,전세,76.07,202507,1,"20,500",0,4,2018,오창공원로 96,202509~202709,신규,-,,
97,충청북도 청주시 청원구 우암동,122,122,0,우양 오피스텔,월세,56.16,202507,1,"1,400",55,13,2013,상당로 230,202507~202606,신규,-,,
98,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창 롯데캐슬 더 하이스트,월세,47.07,202506,30,"8,000",50,17,2018,중부로 760,202508~202608,신규,-,,
99,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,월세,24.74,202506,27,500,60,2,2018,오창공원로 96,202508~202608,신규,-,,
100,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,월세,21.44,202506,27,500,55,4,2018,오창공원로 96,202507~202607,갱신,사용,500,55
101,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창 롯데캐슬 더 하이스트,전세,47.83,202506,26,"13,800",0,21,2018,중부로 760,202508~202708,갱신,사용,"13,500",0
102,충청북도 청주시 청원구 율량동,2176,2176,0,아이리스오피스텔,월세,20.16,202506,24,500,48,3,2021,율량로 199,202506~202606,신규,-,,
103,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,월세,28.8,202506,24,100,39,7,2013,중심상업로 47,202506~202606,갱신,-,100,38
104,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,월세,22.34,202506,24,500,55,3,2018,오창공원로 96,202506~202606,신규,-,,
105,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창 롯데캐슬 더 하이스트,전세,47.07,202506,21,"14,175",0,6,2018,중부로 760,202507~202707,갱신,-,"13,500",0
106,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창 롯데캐슬 더 하이스트,월세,47.3,202506,19,"4,000",70,21,2018,중부로 760,202506~202706,신규,-,,
107,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,월세,20.9,202506,18,200,55,2,2018,오창공원로 96,202507~202607,갱신,-,200,55
108,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,월세,20.9,202506,18,200,55,3,2018,오창공원로 96,202508~202608,갱신,-,200,55
109,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,월세,27.12,202506,18,500,65,4,2018,오창공원로 96,202506~202606,신규,-,,
110,충청북도 청주시 청원구 율량동,2176,2176,0,아이리스오피스텔,월세,20.16,202506,17,500,55,8,2021,율량로 199,202506~202606,신규,-,,
111,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,월세,28.8,202506,14,500,45,12,2013,중심상업로 47,202506~202606,신규,-,,
112,충청북도 청주시 청원구 우암동,122,122,0,우양 오피스텔,월세,28.08,202506,13,500,40,3,2013,상당로 230,202506~202606,신규,-,,
113,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,월세,27.12,202506,10,500,65,3,2018,오창공원로 96,202508~202608,갱신,사용,500,65
114,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,월세,26.33,202506,10,500,45,10,2013,중심상업로 47,202508~202708,신규,-,,
115,충청북도 청주시 청원구 율량동,2176,2176,0,아이리스오피스텔,월세,20.16,202506,7,500,45,4,2021,율량로 199,202507~202606,신규,-,,
116,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,월세,28.8,202506,7,500,45,6,2013,중심상업로 47,202506~202606,신규,-,,
117,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,월세,22.34,202506,6,500,50,3,2018,오창공원로 96,202506~202606,신규,-,,
118,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,월세,26.33,202506,3,500,40,7,2013,중심상업로 47,202507~202607,신규,-,,
119,충청북도 청주시 청원구 율량동,2176,2176,0,아이리스오피스텔,월세,20.16,202506,2,500,45,4,2021,율량로 199,202506~202606,신규,-,,
120,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,전세,67.77,202506,2,"20,000",0,3,2018,오창공원로 96,202506~202706,신규,-,,
121,충청북도 청주시 청원구 우암동,372-6,372,6,라임미소가,월세,55.55,202505,31,"1,000",53,3,2017,향군로 110,202507~202607,갱신,사용,"1,000",50
122,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,월세,19.63,202505,30,"4,000",45,4,2018,오창공원로 96,202506~202606,신규,-,,
123,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,월세,24.12,202505,28,500,60,2,2018,오창공원로 96,202506~202606,신규,-,,
124,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창 롯데캐슬 더 하이스트,월세,47.07,202505,28,"14,100",10,22,2018,중부로 760,202507~202707,신규,-,,
125,충청북도 청주시 청원구 우암동,372-6,372,6,라임미소가,월세,54.75,202505,27,"1,000",60,3,2017,향군로 110,202506~202606,신규,-,,
126,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창 롯데캐슬 더 하이스트,월세,47.3,202505,23,"1,000",85,10,2018,중부로 760,202506~202612,갱신,-,"1,000",62
127,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창 롯데캐슬 더 하이스트,월세,47.07,202505,20,"14,100",10,6,2018,중부로 760,202509~202709,신규,-,,
128,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창 롯데캐슬 더 하이스트,월세,47.07,202505,20,"14,000",5,21,2018,중부로 760,202507~202707,신규,-,,
129,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,월세,28.8,202505,19,500,50,11,2013,중심상업로 47,202505~202605,신규,-,,
130,충청북도 청주시 청원구 율량동,2176,2176,0,아이리스오피스텔,월세,25.92,202505,17,500,57,7,2021,율량로 199,202506~202606,신규,-,,
131,충청북도 청주시 청원구 우암동,323-2,323,2,아델리스 오피스텔,월세,54.45,202505,16,"2,000",50,10,2004,중앙로 147,202506~202706,신규,-,,
132,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,월세,28.8,202505,16,500,45,8,2013,중심상업로 47,202506~202606,신규,-,,
133,충청북도 청주시 청원구 우암동,323-2,323,2,아델리스 오피스텔,월세,53.55,202505,16,"2,000",60,11,2004,중앙로 147,202505~202605,신규,-,,
134,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,월세,27.12,202505,14,500,70,2,2018,오창공원로 96,202505~202605,갱신,-,500,70
135,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창 롯데캐슬 더 하이스트,월세,47.83,202505,13,"1,000",85,10,2018,중부로 760,202506~202706,신규,-,,
136,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,월세,22.34,202505,12,500,55,3,2018,오창공원로 96,202506~202606,신규,-,,
137,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,월세,76.07,202505,9,"2,000",110,4,2018,오창공원로 96,202507~202607,갱신,-,"2,000",105
138,충청북도 청주시 청원구 우암동,122,122,0,우양 오피스텔,월세,56.16,202505,9,"2,000",45,12,2013,상당로 230,202506~202606,신규,-,,
139,충청북도 청주시 청원구 우암동,122,122,0,우양 오피스텔,월세,56.16,202505,9,"2,000",45,12,2013,상당로 230,202506~202606,신규,-,,
140,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,월세,24.74,202505,8,500,55,2,2018,오창공원로 96,202505~202605,신규,-,,
141,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,전세,24.74,202505,3,"8,400",0,2,2018,오창공원로 96,202506~202706,신규,-,,
142,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창 롯데캐슬 더 하이스트,월세,47.07,202505,3,"1,000",85,8,2018,중부로 760,202505~202705,신규,-,,
143,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,월세,26.33,202504,29,300,47,13,2013,중심상업로 47,202504~202604,신규,-,,
144,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,월세,19.63,202504,26,500,55,4,2018,오창공원로 96,202505~202605,신규,-,,
145,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창 롯데캐슬 더 하이스트,월세,47.3,202504,25,"1,000",80,5,2018,중부로 760,202505~202605,신규,-,,
146,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,월세,27.53,202504,25,700,60,2,2018,오창공원로 96,202505~202605,갱신,-,700,60
147,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창 롯데캐슬 더 하이스트,월세,47.83,202504,22,"1,000",85,10,2018,중부로 760,202504~202709,신규,-,,
148,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,월세,19.63,202504,22,200,55,3,2018,오창공원로 96,202505~202605,신규,-,,
149,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창 롯데캐슬 더 하이스트,전세,47.07,202504,22,"14,500",0,24,2018,중부로 760,202506~202706,신규,-,,
150,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,월세,22.71,202504,22,500,50,3,2018,오창공원로 96,202504~202508,신규,-,,
151,충청북도 청주시 청원구 우암동,122,122,0,우양 오피스텔,전세,56.16,202504,19,"9,000",0,11,2013,상당로 230,202505~202705,신규,-,,
152,충청북도 청주시 청원구 우암동,372-6,372,6,라임미소가,월세,54.75,202504,18,"2,000",55,3,2017,향군로 110,202506~202606,신규,-,,
153,충청북도 청주시 청원구 율량동,2176,2176,0,아이리스오피스텔,월세,20.16,202504,17,500,55,8,2021,율량로 199,202504~202604,신규,-,,
154,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,월세,28.8,202504,10,500,45,16,2013,중심상업로 47,202505~202605,신규,-,,
155,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창 롯데캐슬 더 하이스트,전세,47.83,202504,9,"13,900",0,12,2018,중부로 760,202505~202705,신규,-,,
