43,충청북도 청주시 청원구 율량동,8**,8m미만,22.07,월세,202510,25,500,60,2023,공항로138번길,202511~202611,신규,-,,,단독다가구
44,충청북도 청주시 청원구 오창읍 양청리,7**,12m미만,30,월세,202510,25,300,50,2012,양청택지4길,202510~202610,신규,-,,,단독다가구
45,충청북도 청주시 청원구 우암동,3**,25m이상,54.7,전세,202510,25,"8,500",0,2017,향군로,202601~202801,신규,-,,,단독다가구
46,충청북도 청주시 청원구 오창읍 양청리,7**,12m미만,30,월세,202510,25,300,50,2012,양청택지4길,202510~202610,신규,-,,,단독다가구
47,충청북도 청주시 청원구 오창읍 양청리,7**,12m미만,35,월세,202510,25,200,40,2009,양청택지1길,202510~202610,신규,-,,,단독다가구
48,충청북도 청주시 청원구 오창읍 양청리,6**,12m미만,30,월세,202510,25,300,40,2012,양청1길,202510~202610,신규,-,,,단독다가구
49,충청북도 청주시 청원구 오창읍 주성리,3**,12m미만,25,월세,202510,25,300,45,,주성3길,202510~202610,신규,-,,,단독다가구
50,충청북도 청주시 청원구 오창읍 양청리,7**,12m미만,25,월세,202510,25,200,39,2006,양청택지1길,202510~202610,신규,-,,,단독다가구
51,충청북도 청주시 청원구 우암동,3**,8m미만,25,월세,202510,25,0,40,2015,우암로53번길,202510~202610,갱신,-,0,40,단독다가구
52,충청북도 청주시 청원구 율량동,9**,8m미만,245.22,월세,202510,25,500,40,2003,율봉로176번길,202510~202610,신규,-,,,단독다가구
53,충청북도 청주시 청원구 오창읍 양청리,6**,12m미만,37,월세,202510,24,500,43,2016,양청5길,202510~202610,신규,-,,,단독다가구
54,충청북도 청주시 청원구 오창읍 양청리,6**,12m미만,25,월세,202510,24,200,35,2007,양청5길,202510~202610,신규,-,,,단독다가구
55,충청북도 청주시 청원구 오창읍 양청리,7**,12m미만,25,월세,202510,24,300,35,2015,양청택지1길,202510~202610,신규,-,,,단독다가구
56,충청북도 청주시 청원구 율량동,2***,12m미만,39.06,월세,202510,24,500,60,2020,율중로16번길,202511~202610,신규,-,,,단독다가구
57,충청북도 청주시 청원구 우암동,3**,8m미만,30.94,월세,202510,23,300,50,1979,교서로168번길,202510~202610,신규,-,,,단독다가구
58,충청북도 청주시 청원구 율량동,2***,8m미만,24.56,월세,202510,23,300,45,2021,율중로16번길,202511~202611,신규,-,,,단독다가구
59,충청북도 청주시 청원구 우암동,1**,12m미만,31.5,전세,202510,23,"10,000",0,2025,대성로261번길,202510~202802,신규,-,,,단독다가구
60,충청북도 청주시 청원구 주중동,9**,25m미만,65,전세,202510,23,"11,500",0,2016,율량로32번길,-,-,-,,,단독다가구
61,충청북도 청주시 청원구 오창읍 양청리,7**,12m미만,36.5,월세,202510,23,500,55,2016,양청길,202511~202611,갱신,-,500,41,단독다가구
62,충청북도 청주시 청원구 오창읍 양청리,7**,12m미만,32,월세,202510,23,500,46,2008,양청길,202510~202610,신규,-,,,단독다가구
63,충청북도 청주시 청원구 율량동,2***,12m미만,39.39,월세,202510,22,500,60,2021,율량로201번길,202511~202610,신규,-,,,단독다가구
64,충청북도 청주시 청원구 오창읍 양청리,7**,25m미만,40,전세,202510,22,"6,500",0,2012,양청택지로,202511~202711,갱신,사용,"6,500",0,단독다가구
65,충청북도 청주시 청원구 주중동,9**,25m미만,40,월세,202510,21,300,48,2013,율량로10번길,202510~202610,신규,-,,,단독다가구
66,충청북도 청주시 청원구 율량동,1***,8m미만,30.31,월세,202510,21,300,30,2013,율봉로222번길,202510~202610,신규,-,,,단독다가구
67,충청북도 청주시 청원구 율량동,2***,25m미만,59.5,월세,202510,21,"1,000",70,2016,율봉로,202510~202610,신규,-,,,단독다가구
68,충청북도 청주시 청원구 내덕동,1**,25m미만,23.14,월세,202510,21,300,36,2011,안덕벌로,202510~202610,신규,-,,,단독다가구
69,충청북도 청주시 청원구 율량동,1***,8m미만,51.2,월세,202510,21,"1,000",55,2013,율봉로222번길,202510~202610,신규,-,,,단독다가구
70,충청북도 청주시 청원구 오창읍 양청리,7**,12m미만,25,월세,202510,21,200,50,,양청택지1길,202511~202601,신규,-,,,단독다가구
71,충청북도 청주시 청원구 오창읍 양청리,7**,12m미만,25,월세,202510,21,200,50,2008,양청택지1길,202511~202601,신규,-,,,단독다가구
72,충청북도 청주시 청원구 오창읍 양청리,7**,12m미만,30,월세,202510,21,200,46,2011,양청택지1길,202511~202601,신규,-,,,단독다가구
73,충청북도 청주시 청원구 오창읍 양청리,7**,12m미만,30,월세,202510,21,200,50,2006,양청길,202511~202601,신규,-,,,단독다가구
74,충청북도 청주시 청원구 오창읍 양청리,7**,12m미만,25,월세,202510,21,200,50,2011,양청택지1길,202511~202512,신규,-,,,단독다가구
75,충청북도 청주시 청원구 오창읍 양청리,7**,25m미만,25,월세,202510,21,200,35,2011,양청택지로,202511~202601,신규,-,,,단독다가구
76,충청북도 청주시 청원구 오창읍 양청리,7**,12m미만,30,월세,202510,21,200,45,2009,양청택지1길,202511~202601,신규,-,,,단독다가구
77,충청북도 청주시 청원구 오창읍 구룡리,3**,25m미만,25,월세,202510,21,200,50,2014,구룡2길,202510~202601,신규,-,,,단독다가구
78,충청북도 청주시 청원구 우암동,3**,25m미만,26,월세,202510,21,300,32,2009,우암로54번길,202510~202610,신규,-,,,단독다가구
79,충청북도 청주시 청원구 오창읍 구룡리,3**,12m미만,35,월세,202510,21,300,41,2013,구룡2길,202510~202610,신규,-,,,단독다가구
80,충청북도 청주시 청원구 율량동,8**,8m미만,30.6,월세,202510,20,"3,000",65,2023,율봉로167번길,202511~202710,신규,-,,,단독다가구
81,충청북도 청주시 청원구 오창읍 주성리,3**,12m미만,59.49,월세,202510,20,500,70,2014,주성3길,202510~202610,신규,-,,,단독다가구
82,충청북도 청주시 청원구 율량동,2***,12m미만,30.72,월세,202510,20,"1,000",55,2020,율중로16번길,202511~202610,신규,-,,,단독다가구
83,충청북도 청주시 청원구 오창읍 구룡리,4**,12m미만,25,월세,202510,20,200,30,2009,구룡2길,202510~202610,신규,-,,,단독다가구
84,충청북도 청주시 청원구 오창읍 주성리,4**,12m미만,38,월세,202510,19,"3,000",20,2014,주성2길,-,-,-,,,단독다가구
85,충청북도 청주시 청원구 오창읍 주성리,3**,12m미만,66,월세,202510,18,"1,000",70,2015,주성3길,202511~202611,신규,-,,,단독다가구
86,충청북도 청주시 청원구 오창읍 구룡리,4**,12m미만,40,월세,202510,18,500,45,2015,구룡6길,202510~202610,신규,-,,,단독다가구
87,충청북도 청주시 청원구 율량동,2***,12m미만,52.8,월세,202510,18,"1,000",70,2017,율중로16번길,202510~202610,신규,-,,,단독다가구
88,충청북도 청주시 청원구 율량동,1***,8m미만,29.8,전세,202510,18,"3,000",0,2011,율봉로222번길,202511~202611,신규,-,,,단독다가구
89,충청북도 청주시 청원구 오창읍 양청리,7**,25m미만,25,월세,202510,18,300,32,2013,양청1길,-,-,-,,,단독다가구
90,충청북도 청주시 청원구 율량동,2***,12m미만,24,월세,202510,17,300,41,2019,율중로,202510~202610,신규,-,,,단독다가구
91,충청북도 청주시 청원구 오창읍 주성리,4**,12m미만,49,월세,202510,17,"1,500",55,2017,주성2길,202510~202610,신규,-,,,단독다가구
92,충청북도 청주시 청원구 오창읍 구룡리,4**,25m미만,50,월세,202510,17,200,70,2006,구룡6길,202511~202602,신규,-,,,단독다가구
93,충청북도 청주시 청원구 내덕동,4**,8m미만,220.86,월세,202510,17,300,30,1991,충청대로33번길,202510~202710,신규,-,,,단독다가구
94,충청북도 청주시 청원구 율량동,1***,8m미만,26,월세,202510,17,200,60,2008,사뜸로,202511~202601,갱신,-,200,50,단독다가구
95,충청북도 청주시 청원구 율량동,1***,12m미만,26,월세,202510,17,200,60,2010,충청대로107번길,202511~202601,갱신,-,200,50,단독다가구
96,충청북도 청주시 청원구 율량동,1***,8m미만,26,월세,202510,17,200,50,2008,충청대로115번길,202511~202601,갱신,-,200,45,단독다가구
97,충청북도 청주시 청원구 율량동,1***,8m미만,27,월세,202510,17,300,55,2008,충청대로,202510~202610,신규,-,,,단독다가구
98,충청북도 청주시 청원구 율량동,1***,12m미만,59,전세,202510,17,"5,000",0,2003,율봉로212번길,202510~202710,신규,-,,,단독다가구
99,충청북도 청주시 청원구 오창읍 양청리,7**,12m미만,25,월세,202510,17,200,30,2007,양청택지1길,202510~202610,신규,-,,,단독다가구
100,충청북도 청주시 청원구 오창읍 양청리,6**,25m미만,25,월세,202510,17,300,42,2018,양청6길,202510~202610,신규,-,,,단독다가구
101,충청북도 청주시 청원구 오창읍 양청리,7**,12m미만,35,월세,202510,17,"3,000",15,2010,양청택지1길,202510~202710,갱신,-,"3,000",0,단독다가구
102,충청북도 청주시 청원구 오창읍 양청리,6**,12m미만,25,월세,202510,17,300,36,2012,양청1길,202510~202610,신규,-,,,단독다가구
103,충청북도 청주시 청원구 오창읍 양청리,6**,12m미만,45,전세,202510,17,"7,500",0,2011,양청6길,202510~202710,신규,-,,,단독다가구
104,충청북도 청주시 청원구 율량동,2***,12m미만,23.76,월세,202510,16,300,43,2021,율중로,202510~202610,신규,-,,,단독다가구
105,충청북도 청주시 청원구 오창읍 구룡리,4**,12m미만,30,월세,202510,16,100,35,2005,구룡2길,202510~202610,신규,-,,,단독다가구
106,충청북도 청주시 청원구 오창읍 구룡리,3**,12m미만,45,월세,202510,16,300,51,2009,구룡2길,202510~202604,신규,-,,,단독다가구
107,충청북도 청주시 청원구 율량동,2***,8m미만,30,월세,202510,16,300,45,2015,율봉로286번길,202510~202610,신규,-,,,단독다가구
108,충청북도 청주시 청원구 율량동,1***,12m미만,46.28,월세,202510,16,"1,000",70,2014,율봉로262번길,202510~202610,신규,-,,,단독다가구
109,충청북도 청주시 청원구 오창읍 양청리,7**,25m미만,25,월세,202510,16,200,35,,양청택지로,202511~202601,신규,-,,,단독다가구
110,충청북도 청주시 청원구 오창읍 양청리,7**,25m미만,25,월세,202510,16,300,50,2012,양청택지로,202511~202601,신규,-,,,단독다가구
111,충청북도 청주시 청원구 오창읍 양청리,7**,12m미만,25,월세,202510,16,200,45,2007,양청택지1길,202511~202601,신규,-,,,단독다가구
112,충청북도 청주시 청원구 오창읍 양청리,7**,12m미만,25,월세,202510,16,200,40,2007,양청택지1길,202511~202601,신규,-,,,단독다가구
113,충청북도 청주시 청원구 오창읍 양청리,7**,25m미만,45,월세,202510,16,500,85,2012,양청1길,202511~202601,신규,-,,,단독다가구
114,충청북도 청주시 청원구 오창읍 양청리,7**,12m미만,45,월세,202510,16,500,80,2007,양청택지1길,202511~202601,신규,-,,,단독다가구
115,충청북도 청주시 청원구 오창읍 양청리,7**,12m미만,25,월세,202510,16,200,45,2007,양청택지1길,202511~202601,신규,-,,,단독다가구
116,충청북도 청주시 청원구 오창읍 양청리,7**,12m미만,45,월세,202510,16,500,60,2011,양청택지2길,202510~202606,신규,-,,,단독다가구
117,충청북도 청주시 청원구 오창읍 양청리,7**,25m미만,55,월세,202510,15,500,70,2010,양청택지2길,202510~202604,신규,-,,,단독다가구
118,충청북도 청주시 청원구 내덕동,3**,8m미만,25,월세,202510,15,100,30,2002,새터로37번길,202510~202610,신규,-,,,단독다가구
119,충청북도 청주시 청원구 내덕동,7**,8m미만,70,전세,202510,15,"10,000",0,2001,율천남로34번길,202511~202711,신규,-,,,단독다가구
120,충청북도 청주시 청원구 우암동,3**,12m미만,40,월세,202510,15,500,45,2011,사북로143번길,202510~202610,신규,-,,,단독다가구
121,충청북도 청주시 청원구 율량동,9**,12m미만,39.66,월세,202510,15,300,55,2016,충청대로107번길,202510~202610,신규,-,,,단독다가구
122,충청북도 청주시 청원구 율량동,1***,8m미만,34,월세,202510,15,300,51,2011,율봉로212번길,202510~202610,신규,-,,,단독다가구
123,충청북도 청주시 청원구 오창읍 주성리,4**,12m미만,30,월세,202510,15,300,45,2014,주성2길,202510~202607,신규,-,,,단독다가구
124,충청북도 청주시 청원구 오창읍 주성리,4**,12m미만,30,월세,202510,15,300,45,2014,주성2길,202510~202607,신규,-,,,단독다가구
125,충청북도 청주시 청원구 오창읍 양청리,7**,12m미만,45,전세,202510,15,"5,500",0,2011,양청1길,202511~202610,신규,-,,,단독다가구
126,충청북도 청주시 청원구 오창읍 양청리,7**,12m미만,30,월세,202510,15,300,35,2015,양청길,202510~202610,신규,-,,,단독다가구
127,충청북도 청주시 청원구 오창읍 양청리,7**,12m미만,62.41,전세,202510,15,"8,500",0,2010,양청택지1길,202511~202711,신규,-,,,단독다가구
128,충청북도 청주시 청원구 오창읍 양청리,7**,12m미만,120,전세,202510,15,"10,000",0,2010,양청길,202510~202710,신규,-,,,단독다가구
129,충청북도 청주시 청원구 율량동,2***,8m미만,30.8,월세,202510,14,500,50,2017,율중로,202510~202610,신규,-,,,단독다가구
130,충청북도 청주시 청원구 율량동,7**,8m미만,26.28,월세,202510,14,200,13,,율봉로191번길,202510~202712,신규,-,,,단독다가구
131,충청북도 청주시 청원구 율량동,7**,8m미만,26.28,월세,202510,14,200,13,2021,율봉로191번길,202510~202712,신규,-,,,단독다가구
132,충청북도 청주시 청원구 율량동,7**,12m미만,25,월세,202510,14,300,36,2014,율봉로159번길,202510~202610,신규,-,,,단독다가구
133,충청북도 청주시 청원구 오창읍 양청리,7**,25m미만,20,월세,202510,14,200,35,2013,양청택지3길,202510~202610,신규,-,,,단독다가구
134,충청북도 청주시 청원구 오창읍 양청리,6**,25m이상,23,전세,202510,14,"3,000",0,2012,양청4길,202510~202710,신규,-,,,단독다가구
135,충청북도 청주시 청원구 오창읍 양청리,7**,12m미만,40,전세,202510,14,"5,000",0,2008,양청택지1길,-,-,-,,,단독다가구
136,충청북도 청주시 청원구 오창읍 양청리,7**,12m미만,45,월세,202510,14,300,53,2010,양청택지로,202510~202610,신규,-,,,단독다가구
137,충청북도 청주시 청원구 오창읍 주성리,5**,12m미만,50,월세,202510,14,500,70,2015,주성2길,202510~202610,신규,-,,,단독다가구
138,충청북도 청주시 청원구 내덕동,6*,25m미만,19.8,월세,202510,14,200,15,,덕벌로,202510~202712,신규,-,,,단독다가구
139,충청북도 청주시 청원구 오창읍 구룡리,4**,12m미만,30,월세,202510,14,300,36,2008,구룡택지안길,202510~202610,신규,-,,,단독다가구
140,충청북도 청주시 청원구 우암동,3**,8m미만,49,전세,202510,13,"4,000",0,2000,향군로63번길,-,-,-,,,단독다가구
141,충청북도 청주시 청원구 율량동,2***,8m미만,48.63,월세,202510,13,"2,000",65,2019,율중로36번길,202510~202610,신규,-,,,단독다가구
142,충청북도 청주시 청원구 주중동,1***,12m미만,55,월세,202510,13,"1,000",70,2018,율량로48번길,202510~202710,신규,-,,,단독다가구
143,충청북도 청주시 청원구 주중동,8**,12m미만,44.56,월세,202510,13,"1,000",55,2014,율량로9번길,202510~202610,신규,-,,,단독다가구
144,충청북도 청주시 청원구 주중동,9**,25m미만,55,월세,202510,13,"1,000",65,2013,율량로32번길,202510~202810,신규,-,,,단독다가구
145,충청북도 청주시 청원구 율량동,2***,12m미만,36.3,월세,202510,13,"1,000",60,2018,율중로75번길,202510~202610,신규,-,,,단독다가구
146,충청북도 청주시 청원구 율량동,1***,12m미만,26,월세,202510,13,300,40,2015,율봉로261번길,202510~202610,신규,-,,,단독다가구
147,충청북도 청주시 청원구 율량동,2***,8m미만,26.44,월세,202510,13,300,47,2016,율봉로286번길,202511~202611,신규,-,,,단독다가구
148,충청북도 청주시 청원구 오창읍 양청리,6**,12m미만,25,전세,202510,13,"3,200",0,2012,양청5길,202510~202710,갱신,사용,"3,200",0,단독다가구
149,충청북도 청주시 청원구 오창읍 양청리,6**,12m미만,45,월세,202510,13,500,63,2013,양청1길,202510~202610,신규,-,,,단독다가구
150,충청북도 청주시 청원구 우암동,3**,8m미만,49,전세,202510,13,"4,000",0,2000,향군로63번길,-,-,-,,,단독다가구
151,충청북도 청주시 청원구 오창읍 양청리,7**,12m미만,40,월세,202510,13,300,41,2013,양청2안길,-,-,-,,,단독다가구
152,충청북도 청주시 청원구 오창읍 장대리,2**,12m미만,35,월세,202510,13,500,50,2024,오창시내1길,202510~202610,신규,-,,,단독다가구
153,충청북도 청주시 청원구 오창읍 양청리,7**,25m미만,23.9,월세,202510,13,200,40,2012,양청택지4길,202510~202610,신규,-,,,단독다가구
154,충청북도 청주시 청원구 오창읍 구룡리,4**,12m미만,25,월세,202510,13,200,36,2011,구룡3길,202510~202604,신규,-,,,단독다가구
155,충청북도 청주시 청원구 오창읍 양청리,7**,12m미만,75,월세,202510,13,"1,000",66,2010,양청택지1길,202510~202710,신규,-,,,단독다가구
156,충청북도 청주시 청원구 내덕동,6**,12m미만,99.12,월세,202510,12,"1,000",70,2009,향군로136번길,202510~202610,신규,-,,,단독다가구
157,충청북도 청주시 청원구 율량동,1***,12m미만,30,월세,202510,12,500,53,2014,율봉로261번길,202510~202610,신규,-,,,단독다가구
158,충청북도 청주시 청원구 오창읍 구룡리,4**,12m미만,30,월세,202510,11,300,36,2006,구룡2길,202510~202610,신규,-,,,단독다가구
159,충청북도 청주시 청원구 주중동,8**,25m미만,45,월세,202510,11,500,43,2013,율량로9번길,202510~202610,신규,-,,,단독다가구
160,충청북도 청주시 청원구 주중동,9**,12m미만,26.44,월세,202510,11,300,44,,율량로48번길,202510~202610,신규,-,,,단독다가구
161,충청북도 청주시 청원구 오창읍 양청리,6**,25m이상,23,전세,202510,11,"3,000",0,2012,양청4길,202510~202710,신규,-,,,단독다가구
162,충청북도 청주시 청원구 오창읍 양청리,6**,12m미만,40,월세,202510,11,500,43,2015,양청5길,202510~202610,신규,-,,,단독다가구
163,충청북도 청주시 청원구 율량동,2***,12m미만,17.97,월세,202510,11,200,43,2022,율중로75번길,202510~202610,신규,-,,,단독다가구
164,충청북도 청주시 청원구 율량동,2***,12m미만,82,전세,202510,11,"12,000",0,2015,율량로189번길,202511~202711,신규,-,,,단독다가구
165,충청북도 청주시 청원구 율량동,1***,8m미만,45,월세,202510,11,"1,000",68,2014,율봉로262번길,202510~202710,신규,-,,,단독다가구
166,충청북도 청주시 청원구 율량동,2***,12m미만,17.97,월세,202510,11,200,43,2022,율중로75번길,202510~202610,신규,-,,,단독다가구
167,충청북도 청주시 청원구 율량동,1***,8m미만,25,월세,202510,11,300,45,2015,충청대로115번길,202510~202610,신규,-,,,단독다가구
168,충청북도 청주시 청원구 율량동,2***,8m미만,20.76,월세,202510,11,"2,500",34,2021,율중로,202510~202710,신규,-,,,단독다가구
169,충청북도 청주시 청원구 오창읍 구룡리,4**,25m미만,35,월세,202510,11,500,40,2016,구룡택지로,202510~202610,신규,-,,,단독다가구
170,충청북도 청주시 청원구 오창읍 구룡리,4**,12m미만,25,월세,202510,11,200,41,2005,구룡2길,202510~202604,신규,-,,,단독다가구
171,충청북도 청주시 청원구 우암동,1**,12m미만,30,월세,202510,11,"2,000",70,,대성로261번길,202510~202610,신규,-,,,단독다가구
172,충청북도 청주시 청원구 주중동,9**,25m미만,55,월세,202510,10,"1,000",61,2017,율량로4번길,202511~202611,신규,-,,,단독다가구
173,충청북도 청주시 청원구 주중동,9**,25m미만,26.44,월세,202510,10,300,45,2015,율량로4번길,202510~202610,신규,-,,,단독다가구
174,충청북도 청주시 청원구 우암동,4**,8m미만,70.86,월세,202510,10,"1,000",70,2021,교서로186번길,202510~202710,신규,-,,,단독다가구
175,충청북도 청주시 청원구 주중동,8**,25m미만,60,전세,202510,10,"9,000",0,2014,주성로,202510~202710,신규,-,,,단독다가구
176,충청북도 청주시 청원구 율량동,1***,12m미만,81.72,전세,202510,10,"15,700",0,2003,충청대로107번길,202510~202710,신규,-,,,단독다가구
177,충청북도 청주시 청원구 율량동,1***,12m미만,55.7,월세,202510,10,"1,000",70,2016,율봉로261번길,202510~202610,신규,-,,,단독다가구
178,충청북도 청주시 청원구 율량동,7**,8m미만,25,월세,202510,10,500,40,2018,공항로138번길,202510~202701,신규,-,,,단독다가구
179,충청북도 청주시 청원구 율량동,8**,12m미만,34.7,월세,202510,10,"3,000",50,2025,공항로150번길,202510~202610,신규,-,,,단독다가구
180,충청북도 청주시 청원구 율량동,8**,8m미만,30.1,월세,202510,10,300,30,2012,율봉로181번길,202510~202610,신규,-,,,단독다가구
181,충청북도 청주시 청원구 내덕동,6**,12m미만,40,월세,202510,10,500,40,2013,향군로136번길,202510~202710,신규,-,,,단독다가구
182,충청북도 청주시 청원구 우암동,1**,12m미만,32.7,전세,202510,10,"11,000",0,2025,대성로261번길,202511~202802,신규,-,,,단독다가구
183,충청북도 청주시 청원구 우암동,3**,8m미만,36.36,전세,202510,10,"7,000",0,2017,우암로63번길,202511~202711,신규,-,,,단독다가구
184,충청북도 청주시 청원구 주중동,8**,25m미만,69.87,월세,202510,9,"8,000",15,2013,율량로3번길,202511~202711,신규,-,,,단독다가구
185,충청북도 청주시 청원구 오창읍 구룡리,4**,12m미만,25,월세,202510,9,100,41,2012,구룡2길,202510~202601,신규,-,,,단독다가구
186,충청북도 청주시 청원구 율량동,2***,25m미만,33,월세,202510,9,500,55,2015,율량로189번길,202511~202611,신규,-,,,단독다가구
187,충청북도 청주시 청원구 주중동,9**,12m미만,26.44,월세,202510,8,300,45,2018,율량로48번길,202510~202610,신규,-,,,단독다가구
188,충청북도 청주시 청원구 율량동,9**,12m미만,38.14,전세,202510,5,"6,000",0,2016,율봉로202번길,202512~202612,갱신,-,"6,000",0,단독다가구
189,충청북도 청주시 청원구 오창읍 양청리,7**,12m미만,85,월세,202510,4,"4,000",90,2012,양청길,202510~202710,신규,-,,,단독다가구
190,충청북도 청주시 청원구 율량동,2***,12m미만,33.62,월세,202510,4,"1,000",56,2020,율중로75번길,202511~202610,신규,-,,,단독다가구
